User,Date Created,Number of Likes,Number of Retweets,Source of Tweet,Tweet
Google,2024-03-20 13:56:11+00:00,288,58,,"Dive into @GoogleArts’s virtual exhibit for #WomensHistoryMonth with art by women from around the world, plus rediscover forgotten trailblazers, like the woman who’s the most successful pirate in history ↓ https://t.co/ReIy5433P1"
Google,2024-03-19 22:38:59+00:00,663,100,,"If you have an iOS device, making @GoogleChrome your default browser is a piece of cake 🎂 → https://t.co/MxSflA5bXz https://t.co/gkd4QjfOBW"
Google,2024-03-19 21:31:12+00:00,288,67,,"For #WomensHistoryMonth, we’re celebrating women who take their careers to new heights at their own pace. Rebecca reentered the workforce after a 15-year hiatus to raise her kids — with help from Google Career Certificates → https://t.co/NNH3FTlJUF  #GrowWithGoogle https://t.co/OtjcjNPqaK"
Google,2024-03-19 19:09:52+00:00,404,83,,"Access to straightforward, evidence-based information helps people better navigate their health. Learn more about our latest updates announced at @GoogleHealth's Check Up event ↓ https://t.co/smprQFD9Wm"
Google,2024-03-18 20:45:00+00:00,517,76,,"Keep your eyes — er, ears — open for your Chromebook’s new sparkle-dusted charging sound. Here’s how the team brought ChromeOS to sonic life ↓ https://t.co/PasbrLJqmM"
Google,2024-03-18 17:12:01+00:00,765,102,,"- Circle to Search on #Pixel7 ✅
- Better ways to track workouts ✅
- More feature updates across the Pixel portfolio ✅ ✅ ↓ https://t.co/qq9oxGjHoc"
Google,2024-03-15 21:19:01+00:00,434,85,,"Whether you’re crafting an ad to sell your couch or submitting a review for your local Italian restaurant, “Help me write” in @GoogleChrome is here to, well, help. Learn more ↓ https://t.co/qGIBmJGGGB"
Google,2024-03-15 16:04:34+00:00,277,52,,"Get help navigating the roads like a pro from @allysonfelix, the most decorated track and field athlete in U.S. history. Activate the latest experience on mobile → https://t.co/CvQnUA1yig https://t.co/F1PeeGoEdc"
Google,2024-03-14 21:41:49+00:00,343,68,,"Check out the “Her Power, Her Voice” tag on Google TV to find a collection of films and shows highlighting women’s perspectives, plus a special collection featuring Oscar-winning women → https://t.co/2g39g3u8Bv #WomensHistoryMonth https://t.co/kGbuQDrKGj"
Google,2024-03-14 20:01:31+00:00,3398,1157,,"The countdown to #GoogleIO is here! ⏳ 

Tune in May 14 for our latest updates and demos → https://t.co/dkRkJ7ldvi https://t.co/NH2sq4diqu"
Google,2024-03-14 14:48:23+00:00,463,89,,"1️⃣ Customize your search bar location
2️⃣ Search with your camera 
3️⃣ Secure your passwords 
And 3 more tips for using @GoogleChrome on iOS devices ↓ https://t.co/3VLE0WRyxQ"
Google,2024-03-13 19:19:18+00:00,484,113,,"The last 10 years have been the hottest since 1850, with 2023 coming in as the warmest year on record. We’re partnering with @EnvDefenseFund to help lower methane emissions — a powerful, short-term action to help reduce warming. Learn more ↓ https://t.co/ya7J5J4BDo"
Google,2024-03-13 18:24:27+00:00,381,82,,So you signed up for a Google Career Certificate — here are 5 things you should do next → https://t.co/chhmw2Io58 #GrowWithGoogle https://t.co/xlX9lSSCts
Google,2024-03-12 20:52:29+00:00,384,87,,"Join us March 13 and 14 for our #IWD 2024 Summit featuring panels, fireside chats and tech talks highlighting up-and-coming women technologists at Google and beyond. Register → https://t.co/bwhioHg8sc https://t.co/NJh8l6PdZp"
Google,2024-03-12 20:25:01+00:00,266,55,,".@Googleorg teamed up with @Highlights to help kids spot online scams, create strong passwords, take breaks from their tablets and more ↓ https://t.co/JLjJE9MOSj"
Google,2024-03-11 20:58:03+00:00,483,100,,"- Easily get transit directions from your wrist ⌚
- Find wellness and fitness data in one place 💪
- Stay connected while driving 🚘

And more with the latest updates from @Android ↓ https://t.co/MuS8EJExY7"
Google,2024-03-11 15:00:00+00:00,431,83,,Here's how @fitbit and #PixelWatch devices can help you take care of your heart in ways that go beyond tracking your movement ↓ https://t.co/uBAPAQhqCL
Google,2024-03-08 21:17:05+00:00,1940,405,,"step 1: search for “chocobos” 
step 2: play @finalfantasyvii Rebirth all weekend"
Google,2024-03-07 22:01:15+00:00,426,116,,"For International Women’s Day and Women’s History Month, here are four ways to access inspiring content from the past and even find new voices ↓ https://t.co/lLOqxc56Jo"
Google,2024-03-05 21:00:00+00:00,523,101,,"All keys on Chromebook keyboards have been lowercase since the first prototype, the CR-48, was launched in 2010. Here’s why ↓ https://t.co/uFWQmMjLv8"
Google,2024-03-05 16:31:41+00:00,712,114,,"Pixel is now the official mobile phone for the @NWSL ⚽ Content for the National Women’s Soccer League will be photographed using Pixel’s camera, giving fans a behind-the-scenes look at their favorite teams and players. Learn more ↓ https://t.co/UAIvWMwKPs"
Google,2024-02-21 16:06:34+00:00,1844,337,,"We’re bringing more to Google One AI Premium by adding Gemini in Gmail, Docs, Slides &amp; more — so you can get more done without tab hopping. From drafting a note in Gmail to writing an itinerary in Docs, Gemini can help. Coming to 150 countries in English. https://t.co/QFQlB4mMpp"
Google,2024-02-21 15:02:33+00:00,919,167,,"We’re launching Gemini Business for @GoogleWorkspace. This new add-on gives organizations of all sizes access to Gemini for Workspace, including Help me write in Docs, image generation in Slides and more ↓ https://t.co/Vj8PeML5MB"
Google,2024-02-21 13:03:43+00:00,4351,1005,,"Gemma is a new family of open models that help developers and researchers build AI. Along with the lightweight models, we’re launching tooling that encourages collaboration and a guide to responsible use of these models. Learn more → https://t.co/DCRQ62WYdv https://t.co/jLTlbawDVE"
Google,2024-02-20 21:36:49+00:00,463,86,,"Whether you need a book to read or want to try a new game, check out Google Play’s curation of apps, games and books by Black creators in their Black History Month Hub → https://t.co/LpLqs1KqFF https://t.co/qbgt9hEMmt"
Google,2024-02-16 23:04:32+00:00,484,197,,"The annual Black-Owned Business Summit is on February 22 and you can stream it live on @YouTube  Get advice from Black-owned small businesses, resources from @usblackchambers and digital skills workshops from #GrowWithGoogle. RSVP → https://t.co/2vTTnmTV5t #BlackHistoryMonth https://t.co/HaBElUEMpW"
Google,2024-02-16 17:43:08+00:00,1426,258,,"Google DeepMind engineers increased the context window for Gemini 1.5 Pro from 32,000 to 1 million tokens — giving it the longest context window yet of any model of its size. Our engineers explain what this means and why it's helpful → https://t.co/RQKUT1fCux #BuildWithGemini"
Google,2024-02-15 19:20:09+00:00,1602,328,,"Gemini 1.5 Pro can understand tasks and questions across different modalities because of its long context understanding. When given a 44-minute Buster Keaton film, it's able to find small details in the film and understand plot points. #GeminiAI https://t.co/FHMAfeKU0h"
Google,2024-02-15 16:30:01+00:00,692,121,,"We're bringing more Gemini models to @GoogleCloud customers with new updates and expanded availability, including making Gemini 1.0 Pro generally available to all Vertex AI customers. Learn more → https://t.co/KPyWIDeLKa #GeminiAI https://t.co/161e8YyqZU"
Google,2024-02-15 15:07:54+00:00,4738,946,,"Today we're introducing Gemini 1.5, our next-generation AI model. It shows dramatically enhanced performance, including long-context understanding across modalities, which opens up new possibilities for people to create and build with AI → https://t.co/TjDy8GHIQS #GeminiAI https://t.co/043FGirXB0"
Google,2024-02-14 19:00:00+00:00,359,62,,We ❤️heart❤️ this Trends quiz — see if you know what people have been searching for this Valentine’s Day ↓ https://t.co/8KMYndgICy
Google,2024-02-14 18:10:12+00:00,528,81,,"C̶i̶r̶c̶l̶e̶ Heart to search this Valentine's Day 🩷 (or any day, on select Android devices) https://t.co/KSzXwIEPIQ"
Google,2024-02-14 15:46:37+00:00,416,75,,What better way to celebrate Valentine’s Day than with the most searched emoji? Here’s to everyone sharing the ❤️ today. #MostSearched https://t.co/usHHkqBitx
Google,2024-02-13 19:55:00+00:00,594,97,,"Easily share pictures, files, videos and more between Android devices using Quick Share ↓ https://t.co/cf44T0viG2"
Google,2024-02-12 23:10:59+00:00,357,53,,"It’s a perfect match… with Google TV 💕 Tune in to watch your favorite rom coms and tearjerkers just in time for #ValentinesDay. Check out some staff favorites, including our pick for the “best love triangle” — what’s your favorite? ↓ https://t.co/tAyxY1eHUS"
Google,2024-02-12 20:33:42+00:00,680,156,,"As the race to build the world's first truly useful quantum computer intensifies, so does the need to separate fact from fiction. Dive deeper with the Google Quantum AI team to understand the reality of quantum computing and its impact. ↓ https://t.co/8lINwOGBMf"
Google,2024-02-12 17:33:57+00:00,2028,247,,"relationship status:
⚪️ single
⚪️ taken
⚪️ it’s complicated
🔘 still searching 🔎"
Google,2024-02-09 22:02:27+00:00,353,69,,"Our new commercial for Sunday's game 🏈 highlights Guided Frame, one of our AI-powered accessibility features on #Pixel. Here’s how we partnered with director @adamdavidmorse, who’s blind, to make ‘Javier in Frame’ ↓ https://t.co/UK1n4cgneS"
Google,2024-02-08 18:56:08+00:00,180,38,,"Gemini mobile apps are currently available in English in the US. We’ll gradually expand to more languages, countries and territories over time."
Google,2024-02-08 15:17:27+00:00,366,83,,Learn more and download the app to #ChatWithGemini ↓ https://t.co/8dMjNHmeOh
Google,2024-02-08 15:00:30+00:00,1168,256,,"Rolling out today, you’ll be able to write, plan, learn and more on the go with Gemini on your phone. Download the Gemini app on Pixel and Android devices, or find it right in the Google app on iOS. https://t.co/gpoYfjO8hP"
Google,2024-02-08 14:30:16+00:00,211,37,,You can try Gemini Advanced for two months at no cost with our new Google One AI Premium Plan ($19.99/month after). Terms apply. https://t.co/zApVPpw6eX
Google,2024-02-08 14:30:12+00:00,1197,255,,"Gemini Advanced gives you access to our most capable AI model, Ultra 1.0. It's far more capable at complex tasks like coding, logical reasoning, following nuanced instructions and creative collaboration → https://t.co/oES28UZCcy https://t.co/XyyVpkOaLR"
Google,2024-02-08 14:00:10+00:00,3628,701,,"Bard is becoming Gemini, and we’re launching two new experiences: 

1️⃣ Gemini Advanced, which gives you access to Ultra 1.0, our most capable AI model
2️⃣ A new mobile app for easier collaboration on the go

Learn more ↓ 
https://t.co/40maLyUXc0"
Google,2024-02-08 13:03:08+00:00,363,70,,"Ultra 1.0, our most capable AI model, will be available in Gemini Advanced, a new experience that helps with highly complex tasks like reasoning, following instructions, coding and creative collaboration. Try it now ↓ https://t.co/oES28UZ4n0"
Google,2024-02-08 13:03:04+00:00,343,52,,"Gemini is already available in 40 languages on the web, and now it’s coming to mobile on Android and iOS."
Google,2024-02-08 13:03:01+00:00,4664,1332,,"Today, we’re entering the next chapter of our Gemini era by bringing our #GeminiAI models to more of our products, starting with Bard — which will now be called Gemini. https://t.co/KFRp1qkfHg https://t.co/WKHZyv3Ejp"
Google,2024-02-07 23:01:14+00:00,267,97,,".@googlearts announced a partnership with Alvin Ailey American Dance Theater to spotlight Ailey’s collections, with 75 archival images and more. Learn more about his legacy, from early years in rural Texas to his impact in New York → https://t.co/PSiLj2zZv8 #BlackHistoryMonth"
Google,2024-02-06 20:50:01+00:00,665,150,,"If you use the same password everywhere, have been neglecting those software updates or haven’t turned on 2-step verification, you need these tips ↓ https://t.co/Zyb3jcaByl"
Google,2024-02-06 19:33:07+00:00,423,60,,Express yourself in messages with custom reactions and stickers with Photomoji on #Pixel phones. Here’s what else is new for Pixel ↓ https://t.co/duiCmaYD7f
Google,2024-02-06 14:59:03+00:00,286,84,,"This #SaferInternetDay, @GoogleOrg is pledging $20 million of support to help kids, teens and families build safe and healthy relationships with technology. Learn more and check out a special #BeInternetAwesome edition of @Highlights ↓ https://t.co/aCpd1uPoxW"
Google,2024-02-05 19:42:55+00:00,349,62,,Three members of our Black Googler Network partnered with Google Meet to create a new virtual background celebrating Black culture and art. Learn more about its significance → https://t.co/D84xHGiLKM https://t.co/qAzOWReb4y
Google,2024-02-02 20:10:00+00:00,500,107,,"Bad adoption photos can ruin a dog's chances of finding their fur-ever home. That’s why we came up with #PixelPawtraits, which helps shelters use the power of #Pixel8 Pro to photograph dogs in their best light ↓ https://t.co/GTpZpgBrJ8"
Google,2024-02-02 17:02:47+00:00,375,61,,Refresh your @GoogleChrome theme this #BlackHistoryMonth with Chrome’s Black Artist Series collection → https://t.co/3NABQMOItl https://t.co/F6miDAZT2u
Google,2024-02-02 15:28:52+00:00,177,42,,"Get ready for hot takes on snacks, celebrity gossip and more as the newest @waze navigation voice Cody Rigsby guides you through your drive. Activate the experience now → https://t.co/VLqUFQaVZ1 https://t.co/R7L1PL2yCg"
Google,2024-02-01 21:54:17+00:00,278,61,,"As we celebrate #BlackHistoryMonth, here’s how we support the Black community year round ↓ https://t.co/D84xHGiLKM"
Google,2024-02-01 15:28:14+00:00,136,34,,@lmsysorg These updates make Bard an even more helpful — and globally accessible — tool for everything from big creative projects to everyday tasks. Try it out today ↓ https://t.co/V921uYuFBm
Google,2024-02-01 15:26:44+00:00,125,33,,"@lmsysorg When building Imagen 2, we prioritized the model’s safety. We invested in the safety of training data, and added technical guardrails to limit problematic outputs."
Google,2024-02-01 15:26:40+00:00,78,14,,"@lmsysorg It’s now even easier to bring your ideas to life with new text-to-image generation functionalities in Bard in English in most countries. Learn more about our Imagen 2 model, which can create photorealistic images from just a few words or phrases ↓ https://t.co/gpGy3lmXfN"
Google,2024-02-01 15:26:36+00:00,61,7,,"@lmsysorg We’re also expanding the ability to double-check Bard's responses to more languages. Just click on the ""G"" icon, and Bard will evaluate whether there is content across the web to substantiate its response."
Google,2024-02-01 15:26:33+00:00,64,10,,".@lmsysorg, a leading evaluator of language models and chatbots, recently shared that Bard with Gemini Pro is one of the most preferred chatbots available (with or without cost). https://t.co/hHwF4sEfIK"
Google,2024-02-01 15:26:29+00:00,1349,323,,"🧵 Today, we’re bringing more capabilities in Bard to more people, including Gemini Pro in Bard to over 40 languages ↓ https://t.co/EXO8uICzRs"
Google,2024-01-31 23:45:31+00:00,405,73,,"With Circle to Search, you can search anything on your phone with a simple gesture — without switching apps. Here are five ways to use the new capability rolling out today on select premium Android smartphones ↓ https://t.co/DKKIpcR1G3"
Google,2024-01-31 15:55:16+00:00,669,103,,Today we’re starting to roll out a new feature where you can circle to search anything on your phone. ⭕ See what else is new from the latest Pixel Feature Drop ↓ https://t.co/duiCmaYD7f
Google,2024-01-30 22:55:46+00:00,261,59,,"Explore art, history and culture with Art Selfie 2 from @googlearts. 🤳 With generative AI, see yourself at Woodstock, in Monet’s garden, in outer space and more ↓ https://t.co/JJlYODj4lG"
Google,2024-01-30 18:51:44+00:00,277,75,,happy HOFAS day to all who celebrate 🌟 light it up with a quick search! https://t.co/uEe6tf34wB
Google,2024-01-30 17:40:48+00:00,757,118,,"Body Temperature Sensor is the first FDA-cleared body sensor for smartphones, and it’s now available in the U.S. on #Pixel8 Pro. Here’s how it works ↓ https://t.co/9yRM3unqnr"
Google,2024-01-30 15:10:00+00:00,356,68,,Here’s how @fitbit’s most advanced tracker yet helped one Googler level up his health and fitness ↓ https://t.co/oKLmld7U67
Google,2024-01-26 20:35:57+00:00,808,121,,"good day: pizza near me 🔍
bad day: pizza near me 🔍"
Google,2024-01-26 16:25:00+00:00,469,78,,"Check out the inspiration and technology behind Best Take, a new feature on #Pixel8 and Pixel 8 Pro that lets you put together the best possible group photo ↓ https://t.co/XGduJsC80y"
Google,2024-01-25 18:24:47+00:00,739,119,,"You’re in for a minty fresh treat.
Starting today, you can get #Pixel8 and 8 Pro in the new Mint shade. Plus, get the latest AI updates from this month’s Feature Drop ↓ https://t.co/duiCmaYD7f"
Google,2024-01-23 21:05:32+00:00,679,160,,"We’re introducing 3 experimental generative AI features in Chrome to make it easier and more efficient to browse, all while keeping the experience personalized to you. Learn more ↓ https://t.co/OF8JFUA2kJ"
Google,2024-01-23 20:56:35+00:00,542,71,,what search would you be the top result of? wrong answers only  👀
Google,2024-01-23 15:45:00+00:00,619,76,,No charger? No problem: Here’s the battery-saving feature every Pixel user should know ↓ https://t.co/HKuXzM7UNv
Google,2024-01-22 16:51:51+00:00,425,93,,"When searching for a new job, Google Career Certificates can help you prepare for opportunities that meet your criteria while showing employers that you meet theirs. Learn more → https://t.co/2Je22657GC #GrowWithGoogle https://t.co/8rCoepnDc1"
Google,2024-01-19 21:29:15+00:00,529,104,,"People in every corner of the UK rely on data centers to power services like Search, Maps and Cloud — so it’s vital that we invest in the technical infrastructure required.  Learn more about our new $1 billion data center investment in Waltham Cross ↓ https://t.co/QCcasGpoyN"
Google,2024-01-19 18:47:46+00:00,280,58,,"Tech Equity Collective, our initiative to accelerate Black representation in tech, opened applications to the TEC Impact Fund. Gain funding for your organization, receive expert advice and develop connections with networking opportunities. Apply → https://t.co/9MqmRUi6qy https://t.co/e5OS3M4ETZ"
Google,2024-01-17 19:10:59+00:00,616,108,,"The next generation of @SamsungMobile Galaxy smartphones are powered by @Android — with a major upgrade. Our best-in-class foundational model Gemini creates more possibilities for #GalaxyS24 users, including new ways to search with Circle to Search ↓ https://t.co/mKbpDnEhSB"
Google,2024-01-17 18:38:16+00:00,1197,333,,"Today, we’re introducing two updates to help you search any way, anywhere you want:
1️⃣ Circle to Search, a new way to search on Android
2️⃣ Gen AI-powered multisearch, so you can ask more complex questions about what you see ↓
https://t.co/Il48xd4UJX"
Google,2024-01-17 18:08:18+00:00,959,201,,"Meet Circle to Search, a new way to search on your Android phone by circling, highlighting, scribbling or tapping what you're curious about, without switching apps. Soon, you'll be able to get more information right where you are ↓ https://t.co/Irf9IkpZTa"
Google,2024-01-16 23:19:04+00:00,308,64,,"Clip in and get ready to ride during @Fitbit &amp; Friends week starting January 22. Throughout next week, show your Fitbit device or #PixelWatch to the front desk staff at your local SoulCycle studio (U.S. only) and get two complimentary classes 🚲 ↓ https://t.co/RvhoxwCmlT"
Google,2024-01-16 20:13:53+00:00,253,44,,"We worked with @thevaluable500 on the Self-ID Resource Guide, a playbook for how companies can design and implement a successful Self-ID program. Learn how this will help cultivate an inclusive space and culture of trust → https://t.co/KxP7bYKhh7 https://t.co/wGVsU32km2"
Google,2024-01-12 20:10:50+00:00,442,88,,"get in loser, we’re going searching for a new easter egg 🚘🛍️

https://t.co/7rjfnVRYYb https://t.co/gLWKppRFzO"
Google,2024-01-09 21:21:04+00:00,617,124,,"Vroom, vroom 🚘 Here’s what’s coming to @Android Auto and cars with Google built-in ↓ #CES2024 https://t.co/5sDDd0jZng"
Google,2024-01-09 18:08:44+00:00,470,86,,It’s #CES2024 week 🎉  Follow @Android for updates on a whole new world of features and experiences. Learn more ↓ https://t.co/NLkoWAGoN0
Google,2024-01-08 14:40:50+00:00,884,116,,Monday morning vibes brought to you by Emoji Kitchen on Search https://t.co/NpQ0gejxKY
Google,2024-01-05 17:09:53+00:00,440,103,,"Areas with fewer trees are more vulnerable to climate change. Our Tree Canopy Insights on Environmental Insights Explorer (EIE) can help cities analyze their tree canopy coverage. Learn how Austin, TX city planners and organizers are using it to tackle climate inequity ↓ https://t.co/6nHSdsc8Os"
Google,2024-01-04 16:58:05+00:00,334,80,,"Start 2024 off in the right direction with our latest Waze navigation voice Resolution Buddy, guiding you to your destination — no matter what twists and turns come your way. Activate the experience now → https://t.co/UQiojzTmFi https://t.co/dacAy2RGf4"
Google,2023-12-28 18:14:46+00:00,824,110,,"ok, be honest: what’s something you search even though you already know the answer?"
Google,2023-12-27 21:44:17+00:00,1147,282,,"25 years ago, we launched Search. This year, we're honoring the most searched icons of all time. #YearInSearch  https://t.co/ccpQryIqRO"
Google,2023-12-27 00:06:29+00:00,470,89,,there's always one in the family that can't be trusted on family game night https://t.co/qdIkO6cmR5
Google,2023-12-26 18:36:00+00:00,497,89,,Save time when calling customer service with this easy Pixel tip ↓ https://t.co/mu7xWJwFoD
Google,2023-12-26 15:38:00+00:00,423,99,,From the most-searched pizza style to the astrological sign that pairs with Leos: See how well you know some of our most-searched @GoogleTrends ↓ https://t.co/Rg0Yk6unsk
Google,2023-12-22 21:06:18+00:00,365,95,,Do your searches match your city? Take the quiz to find out → https://t.co/zXFp6R9n20 #YearInSearch https://t.co/TvwZoZ3am2
Google,2023-12-22 16:36:09+00:00,446,108,,"Billions of searches. One Tina. 

This year, we’re celebrating the most searched icons of all time. https://t.co/5Tp2BOQous #YearInSearch https://t.co/oAQe9t68yC"
Google,2023-12-21 23:07:44+00:00,321,64,,"Who's hungry? 🙋 Chinese is the most searched cuisine of all time 😋. What dish are YOU searching for most? Drop an emoji with your choice below!

🍚 Fried rice
🌶️ Kung Pao chicken
🥢 Chow mein
🥟 Shrimp dumplings

#YearInSearch https://t.co/Aqf6yAIOBS"
Google,2023-12-21 21:52:42+00:00,386,91,,300+ languages are spoken in Nigeria — and better representation is needed in LLMs to build inclusive AI for everyone in the country. Learn how the HausaNLP Research Group is using Google Colab to bridge language gaps and democratize AI →  https://t.co/DGoUz2rDTT https://t.co/PNjNkWm8vh
Google,2023-12-21 20:36:07+00:00,298,71,,"Let Santa bring some good cheer to your drives this ho-ho-holiday season. 🎅 Pair Santa’s voice navigation with his signature sleigh for a holly, jolly ride. ✨🛷 Activate the experience → https://t.co/BWPStXXgSb https://t.co/1jWnrUyA2u"
Google,2023-12-21 19:16:47+00:00,260,55,,Punk is far from dead — it's the most searched subculture of all time. 🎸 What bands are at the top of your playlist?  #YearInSearch https://t.co/KP1xUDjCHN
Google,2023-12-21 18:11:30+00:00,560,95,,"Bad adoption photos can ruin a dog’s chance of finding a fur-ever home. 🐶 With #PixelPawtraits, we’re giving shelters across America #Pixel8 Pros, because all dogs deserve to be shown in their best light. Learn more → https://t.co/qV1jvnakuk https://t.co/EDO7ICKkqv"
Google,2023-12-21 15:10:07+00:00,127,36,,"Ready for the Most Searched lists for every year? We welcome you to Google Trends Time Capsule: https://t.co/7dsIdqu6Y9 

Let the search begin 😎"
Google,2023-12-21 15:00:00+00:00,738,122,,"It’s almost time to say goodbye to 2023 — but first, let’s take a look back at 23 of our biggest moments in 2023 ↓ https://t.co/W0VMe4OYUM"
Google,2023-12-20 22:45:34+00:00,373,78,,"Art aficionados, tell us everything! 👨‍🎨 🎨 Leonardo da Vinci is the most searched artist of all time. How many of his paintings can you name? #YearInSearch https://t.co/NS5L7p0vKx"
Google,2023-12-20 19:21:01+00:00,396,98,,Check out 23 of our most helpful tips from 2023 ↓ https://t.co/x72eKWluCd
Google,2023-12-20 17:53:17+00:00,405,87,,"Lights, camera, action! Film is the most searched art form of all time. 

Drop a year between 1999 and 2023, and we’ll reply with the most searched movie from that year! 🎬 #YearInSearch"
Google,2023-12-20 14:03:13+00:00,305,73,,"Question for you — but first, coffee, the most searched beverage of all time. ☕️ Tell us about your favorite local coffee shop below ⬇️ #YearInSearch https://t.co/0CezYBkskf"
Google,2023-12-20 00:05:20+00:00,320,63,,"Let the pizza debates begin 🍕 Chicago-style pizza made the cut as the most searched style of all time, but let's talk toppings. What's on your slice? #YearInSearch https://t.co/dA8ITyrHvo"
Google,2023-12-19 21:39:29+00:00,428,103,,"Look for 25 of the most-searched people, places and things of all time, hidden in our Most Searched Playground. Play now → https://t.co/R0l7Um3P14 #YearInSearch https://t.co/dbSW3zwAZN"
Google,2023-12-19 20:26:51+00:00,324,69,,A look back at the best apps and games on @GooglePlay this year ↓ https://t.co/ovN7CJrqcK
Google,2023-12-19 16:35:39+00:00,486,80,,"The answer is written in the stars ⭐ Can you guess which of these is the most searched astrological sign of all time? Drop an emoji with your answer below!

🌊 Aquarius 
👯 Gemini 
🦁 Leo
⚖️ Libra

#YearInSearch"
Google,2023-12-18 22:24:33+00:00,271,50,,"Searches for ""last-minute gifts"" spiked 800% last December compared to November. Shopping procrastinators, we've got you with a few tools to help with your down-to-the-wire shopping, including a new way to search for items you can get fast ↓ https://t.co/FoaXhR3iGw"
