Date,Stock 1,Stock 2,Stock 3,Index 1,Index 2,Index 3
2020-01-27,0.052086460888043806,0.5914387940224987,0.3234102856762959,0.8553069010489998,0.8470802149935532,0.832114722762584
2020-01-28,0.03543646937136269,0.5289554131458323,0.32573275598707196,0.8328259192989335,0.813561586884807,0.8012479217198611
2020-01-29,0.034903383128298326,0.5227736274034418,0.3698264204984687,0.8357901445975462,0.8166165492792568,0.7974416191876469
2020-01-30,0.05643932834660914,0.5154451197515025,0.39272796225827244,0.8465859631004929,0.8141709789938558,0.7967458857210589
2020-01-31,0.05799065451008878,0.54925247704536,0.3930869058783295,0.8638614743445113,0.8349185221742041,0.8095868564277214
2020-02-03,0.06634840505453399,0.508748179272462,0.3623390001317608,0.8405151523555521,0.8170956935894179,0.7840284919047206
2020-02-04,0.06991193484037761,0.5451205147115339,0.34970034411381246,0.8594163611980755,0.830426863118574,0.8071352736849348
2020-02-05,0.09031540349270095,0.54039352312226,0.3736788857335611,0.8676571415902548,0.8342744206514489,0.8133819348285684
2020-02-06,0.09309634917571641,0.5136770786912661,0.32714350152787963,0.8532612925237365,0.8136238812740973,0.8004183697540697
2020-02-07,0.11155753360308052,0.4883019405908449,0.3435274916803168,0.8477242060308644,0.800984270006146,0.7920430281629773
2020-02-10,0.08947696895844537,0.4845333202138602,0.37758581220707876,0.8431379469922754,0.8024563718208955,0.7908386009673398
2020-02-11,0.13294857155333872,0.45798673014710817,0.40205043531701934,0.833566013695051,0.7924876339629182,0.7871599210219075
2020-02-12,0.1292988370242758,0.4612567576633297,0.42067058116091616,0.8359413514579273,0.7916778060753893,0.7837253962409412
2020-02-13,0.12202237105709779,0.4257826878880541,0.44874297018348486,0.8156240348233212,0.7745638669630245,0.7712264616584221
2020-02-14,0.12576921781632544,0.4223383746484666,0.490842402354724,0.8171376024513538,0.7791828511794078,0.7765723060193003
2020-02-17,0.11017494597856148,0.4437706463668519,0.511564440402593,0.8318559863108166,0.7932235682201357,0.8035284339480752
2020-02-18,0.11936907581147671,0.44880995334835216,0.5501456380626846,0.8419465150594736,0.7990104428335032,0.8137070513405639
2020-02-19,0.10685175489414744,0.4262754715016264,0.548527403612455,0.8233167811535003,0.7763178698028824,0.7993336012514809
2020-02-20,0.10018954075656028,0.38538960968707114,0.5292673630457565,0.7990340597388756,0.7494401547575458,0.7670973105459505
2020-02-21,0.08874107797824493,0.38800870879922295,0.4996009941705162,0.79785795136915,0.7476962735216551,0.7626376566675179
2020-02-24,0.12280953514766568,0.39046836981263605,0.41794360435230926,0.8006048298929938,0.747097910037596,0.7678035299390359
2020-02-25,0.10994594276575098,0.35190818181600975,0.38745271890324506,0.7767158999770587,0.7173453897996573,0.7372941544978034
2020-02-26,0.11506281870427681,0.34623462201237637,0.42451197895862824,0.7807320779967266,0.7178642273299729,0.742525863169082
2020-02-27,0.09362948299189022,0.35261820443595004,0.3955958784047904,0.7751767202419129,0.7164996840765978,0.7489490046109275
2020-02-28,0.09331958621100211,0.3493297164817409,0.34472827625520974,0.7689605369371643,0.7039794815378165,0.7384666721823339
2020-03-02,0.11791043398698586,0.3539522701877438,0.3397493430337435,0.7741903145920734,0.7106138531140813,0.7538815763367565
2020-03-03,0.12446384751862172,0.3266926880985652,0.3474575876110797,0.7535418542946423,0.694041061535953,0.7345866336346448
2020-03-04,0.12630825244880395,0.307458913102578,0.32359017719170957,0.7454449844459463,0.6816368354303085,0.7191971745514164
2020-03-05,0.13345444644391313,0.30143784405588175,0.3344256983732139,0.740045327301243,0.6781126057115867,0.7144546051309789
2020-03-06,0.12382558970501467,0.27683195729610943,0.3712400100260962,0.7261720235293475,0.6616993511619987,0.6979485457983805
2020-03-09,0.11359836739062978,0.2557928294846911,0.4004129982146485,0.7102690715613649,0.6451169474723852,0.6809435469865961
2020-03-10,0.13421876198768246,0.23665101496159816,0.4614868455569616,0.6976863244079421,0.6337890802676952,0.6712693821575535
2020-03-11,0.1344173006848275,0.23885407992007004,0.44059036974342947,0.7019759593645841,0.6339181459720258,0.6750767235683919
2020-03-12,0.1299865168099028,0.23738967825608884,0.5165699842932603,0.7081236395160545,0.6304085761583312,0.6758826954998581
2020-03-13,0.1496303840998061,0.2269762144991824,0.5418415241657368,0.7043095115278358,0.6249921981659924,0.6670847495221919
2020-03-16,0.1508811173185276,0.2118537428362699,0.5292477962061226,0.6909442667810992,0.6125365415077326,0.6562756128107652
2020-03-17,0.14372643166078136,0.21228554891331491,0.5519578423992217,0.6947197075449117,0.6167476418033939,0.6554298768247757
2020-03-18,0.13280626246336102,0.19527261990087205,0.5646569757841582,0.680460608349273,0.6021812412554269,0.6366167781597588
2020-03-19,0.13249570487682782,0.17418099372829768,0.5366997907403399,0.6541934837013185,0.5829076077625858,0.6146520541629058
2020-03-20,0.14054033869027127,0.16278401664983752,0.5647836723162265,0.6411852807939485,0.5731389840330882,0.6037033243346185
2020-03-23,0.14214306140753252,0.1615256802744786,0.5657879429938046,0.6413909415544762,0.5760561044470748,0.605289945399237
2020-03-24,0.17750816349536502,0.160286216903352,0.6015388417045835,0.6468096699420168,0.5867065517710482,0.6074007656427479
2020-03-25,0.1634191224555035,0.1593254731074932,0.5137344942563824,0.6374224223629992,0.5775054338992038,0.6006405155039638
2020-03-26,0.1691050305794919,0.15060490120555642,0.5368530044204038,0.6308225286086989,0.5708647286321632,0.5959426622164447
2020-03-27,0.1807950212543017,0.1470885679213792,0.5848495155950535,0.6283843659751792,0.5651049562323383,0.5990741757870554
2020-03-30,0.17886948132911584,0.14890925420832277,0.5192000999868713,0.6255127328446557,0.5642316777782491,0.5982736819956743
2020-03-31,0.17131205527994453,0.14983673539750128,0.4759424808891679,0.6232003961925544,0.562887150524051,0.5980279217139176
2020-04-01,0.18320759657160224,0.1481516084020357,0.4144471881579448,0.6231367404796764,0.5601671632958579,0.59190552675659
2020-04-02,0.20932157851107824,0.14043438216527973,0.42115606277795914,0.6194831253493016,0.55652728773376,0.5855124268837757
2020-04-03,0.19187674121849918,0.12641364097959085,0.4466725165766463,0.6023224356359661,0.5346104915339398,0.5672948341622337
2020-04-06,0.2097873047322396,0.12419035435922379,0.3995876868456514,0.5923936908780432,0.5305308205921007,0.5657675742755054
2020-04-07,0.2354791356096937,0.12428237292959864,0.4636275612353211,0.594636041231437,0.5316811278292617,0.5716577300269227
2020-04-08,0.2421457181593616,0.13099249209757646,0.5084920780895188,0.6040447139420477,0.5436020199496139,0.5846080044895429
2020-04-09,0.22295684488259004,0.1370426778299753,0.5059591713542342,0.61389120537985,0.5471854587780226,0.5928175763016705
2020-04-10,0.21381906876785228,0.12452640231832904,0.4480429480851793,0.5905815177345435,0.5270873144439832,0.5641085007998934
2020-04-13,0.21207151823516246,0.12457887037447775,0.4685267892693301,0.5950365441141361,0.5301322469818207,0.5632134383131396
2020-04-14,0.19946130121169836,0.11513157695811155,0.45752168049067343,0.57112666654944,0.5109140105365577,0.5509208309101256
2020-04-15,0.22742205976241547,0.10373953100329618,0.49149347931649734,0.5542105372537618,0.4983777937894843,0.5399970098307612
2020-04-16,0.21062382331201723,0.09762039878523317,0.42684891854976925,0.5391043817077671,0.48239776381920557,0.5208881558988343
2020-04-17,0.19956136184802942,0.08794895885374435,0.4354892898705436,0.5229754726927824,0.4683124939006603,0.5046363378101777
2020-04-20,0.18470488918606165,0.08794606012613136,0.5297042968520072,0.5282415471066576,0.46961907118050056,0.5111499138453514
2020-04-21,0.17816584917526446,0.08735822692911425,0.5864028791116307,0.5253780089065765,0.46565316517875655,0.5141352611005229
2020-04-22,0.17863063594382855,0.0902116956733353,0.5596030310099942,0.5287299313845284,0.4683792683646063,0.5164457631461086
2020-04-23,0.17944528732095955,0.08382021922775795,0.5755729043080726,0.51678424924485,0.45855050276345577,0.5057051083004638
2020-04-24,0.167283798298415,0.08337380925080215,0.5972769520157484,0.5160654256214923,0.46212517738183734,0.5085742834495084
2020-04-27,0.18284269027607358,0.0827387218350652,0.5739615622443259,0.5128011264098795,0.46216581085205094,0.5009335244751812
2020-04-28,0.17512340821743888,0.07876948039901585,0.6001856191994412,0.5006402644409969,0.4548937870895317,0.49018444824998325
2020-04-29,0.16420230078319142,0.07880681608613413,0.5646267619356613,0.4972307704683678,0.45496145433424723,0.48637489072463747
2020-04-30,0.17811253406398997,0.07545596559636304,0.5349900729478798,0.4964199661579829,0.4446478610814562,0.4771470478449531
2020-05-01,0.18096131578523655,0.0755234186412507,0.5548416019191991,0.5015819364064491,0.4454895537196254,0.47860758528417213
2020-05-04,0.17096586282550952,0.07596774445131182,0.5418240463564143,0.5002380315648327,0.4462186463942911,0.48056736439236636
2020-05-05,0.13406221778654714,0.07624181968305117,0.5308148746978527,0.49907650820563315,0.44250779100599946,0.4803013729366655
2020-05-06,0.12300708274744365,0.06910909893541148,0.531563285949511,0.4865931512876398,0.42844889385578405,0.46373418149338963
2020-05-07,0.136471000245469,0.06758100324681943,0.5411389963238586,0.4866096788857722,0.42364024042942633,0.46461505362842676
2020-05-08,0.14201145941949989,0.07172915106003541,0.5804879328870345,0.49888985999989083,0.433126207345213,0.4770868434670567
2020-05-11,0.12408727398865516,0.06879221020128165,0.5834314999692158,0.4891867874561392,0.42677404701338245,0.469745279659661
2020-05-12,0.14094108835954344,0.062278683556862995,0.6364035218078778,0.4764413280495185,0.4156892547525849,0.45725387672372847
2020-05-13,0.156760332894623,0.060225173420789556,0.6536395497611172,0.4778640294919232,0.41141659759663823,0.45147833105884777
2020-05-14,0.1272856122560444,0.06112616870203467,0.6810327248242838,0.4783236060605711,0.4125032642044687,0.4494958128389873
2020-05-15,0.1670926674105393,0.05518440028987266,0.7561261761256914,0.47097261989108546,0.405391544905375,0.4422553609122614
2020-05-18,0.17126525198137,0.058079952201887435,0.8244532499748716,0.48090739676853694,0.41297425866600856,0.45243625340512966
2020-05-19,0.17219673817680725,0.062427143422191196,0.7988301185764111,0.4917393274784236,0.42476736992949526,0.46160863782808953
2020-05-20,0.18645065410935713,0.05992875296586662,0.7429566373508281,0.481270417399379,0.4177615881157262,0.4586275180662583
2020-05-21,0.18207195837441859,0.0538734492772335,0.7426721665414582,0.46144541749725465,0.4049889316989426,0.44240335803837083
2020-05-22,0.20024946588972736,0.052879535188144276,0.6991846486215345,0.45989591401167274,0.4009618039458019,0.4394101892563233
2020-05-25,0.20026135482903684,0.05050491389382279,0.6997741033028544,0.4529736492784901,0.3953712136972361,0.4325326980194685
2020-05-26,0.19050579884931373,0.05022872325635595,0.6983878693258299,0.4499992748921786,0.3924392606293244,0.4310991912372431
2020-05-27,0.186194593009815,0.048291947511450446,0.6104524461668759,0.43791476832082443,0.3820221293914839,0.42263888110073183
2020-05-28,0.19108280834321056,0.04816888935824617,0.6042429551997368,0.43890346195876223,0.3834688773600997,0.4196718941600439
2020-05-29,0.1849617952044802,0.0439983134974277,0.6429503023579186,0.4298592222924392,0.3745097967194955,0.4059843297857499
2020-06-01,0.17612218095407695,0.04421363005111849,0.5919200002493787,0.42958995072965117,0.372488160173046,0.4035203495169237
2020-06-02,0.18804097266796482,0.04441005498817084,0.5770319551357699,0.433220373109281,0.3714598522662919,0.40583297736846613
2020-06-03,0.1980546285635898,0.044272585244216414,0.5904347528352392,0.4313893185805586,0.3739335256119642,0.4062828585404042
2020-06-04,0.1891768636109472,0.046228903392987075,0.6446839840587901,0.43510535588733096,0.3818520833505427,0.4104735531506952
2020-06-05,0.210239660043247,0.04522579273301048,0.571436959019191,0.4300337900769319,0.3802990293339783,0.4067451860629382
2020-06-08,0.20449707283303709,0.04583455189655213,0.6598883289335604,0.4360216912630873,0.3831304161946108,0.4101890726806932
2020-06-09,0.1825314763813084,0.04746399878754653,0.6680990768418922,0.4374688213055955,0.3870612473364822,0.41006399661298226
2020-06-10,0.19985057774861592,0.04768831245093186,0.6788540612033143,0.44218524303341106,0.39255781587673855,0.4145494839831633
2020-06-11,0.16855268206895135,0.04707810378881465,0.6525402464116845,0.43671835602078435,0.38866927494999776,0.4078654078128182
2020-06-12,0.17166957078818879,0.04308193422683314,0.5887583945339849,0.4206588678624614,0.37853613583039275,0.3926943561592203
2020-06-15,0.18126620531916915,0.03990727225475728,0.6090896885815797,0.41220466614376533,0.36895050161872966,0.3858158619260611
2020-06-16,0.17158639230374817,0.03995596304368155,0.7151199027237758,0.414903227689782,0.37366614044971497,0.3871693637305768
2020-06-17,0.1710014195163665,0.03911650993437683,0.6489427826169067,0.40895904493528656,0.369995099287539,0.38343051594384336
2020-06-18,0.15282116660526857,0.03948009105182421,0.5752281218303312,0.4086794067578926,0.3651799224427621,0.3805392387271684
2020-06-19,0.17041992815248452,0.039527311478819875,0.6087765199246031,0.41267263928064646,0.36996916346709113,0.38510165329262486
2020-06-22,0.16283906703763074,0.037551875631029685,0.6265685368207659,0.4061879705965315,0.3642726103013284,0.3761905509268505
2020-06-23,0.14485943963480596,0.03730967394551343,0.6735281980598473,0.4052155641019557,0.36269833171201094,0.3771101478809593
2020-06-24,0.12174211869514795,0.03827845036244381,0.6828713821336447,0.40615569228501813,0.36668885173643984,0.37720027451513294
2020-06-25,0.11871095534298903,0.03614952271892934,0.6554463023622854,0.39960589174531413,0.3604516542032122,0.36968269828331135
2020-06-26,0.09686280036919337,0.03636117942561038,0.685323656151962,0.3996325086980382,0.36259766717492725,0.3683561366536362
2020-06-29,0.08871947229707011,0.035457745350979154,0.7241210831294462,0.39749417831804496,0.35703510726696785,0.3625654779712046
2020-06-30,0.0748530776056926,0.03252058537177053,0.6668918600392639,0.3817416977576243,0.3427301376681938,0.3484722873515436
2020-07-01,0.07430673260184184,0.03259675337384947,0.7320046730399574,0.3820632842205736,0.346420360592484,0.35013355031735816
2020-07-02,0.07352786666497524,0.03495660347360592,0.7817767508302711,0.39581564402342695,0.3533590452468009,0.3600245938889934
2020-07-03,0.06538270424652937,0.03185555521232298,0.7542776040376542,0.3849311600474997,0.34404931646068343,0.34695504752430356
2020-07-06,0.05235053862709993,0.03200572725522981,0.7306045951986193,0.3849776942335938,0.3433503683771022,0.34326654318182986
2020-07-07,0.07637810654939137,0.0325805109653571,0.7044802896084206,0.3877379236999788,0.34697035486669037,0.34696797025924214
2020-07-08,0.08676132357347721,0.030172095224582716,0.6303933209606121,0.3743255977775414,0.3386847068734844,0.3354993707838686
2020-07-09,0.0734154656832311,0.02775049327260344,0.6088453069798665,0.3630246096060865,0.32805020434916116,0.326990918886338
2020-07-10,0.11318255144443601,0.027603174569417258,0.5885755440063565,0.3667465353388974,0.3308194211894261,0.3316563225279355
2020-07-13,0.12260421387102305,0.026727515063844364,0.62702577550662,0.36549493086193263,0.32966355711886336,0.33101139951778236
2020-07-14,0.13075802601719055,0.025911111045342602,0.6845181238900655,0.36525481393828385,0.3281006142324517,0.3299624316823461
2020-07-15,0.15043705893379689,0.023501319991112546,0.7021562394368313,0.3566330058598776,0.3193256246362356,0.3215189415096584
2020-07-16,0.16393612203180852,0.022880579244884992,0.644569935193338,0.3541769861875636,0.3169649014561506,0.32158488498988597
2020-07-17,0.15881392169926611,0.022208232639424546,0.6670439290850498,0.35106155531193256,0.31601836585959153,0.3163594594910071
2020-07-20,0.16172645196720414,0.022298956012167297,0.6592169916841493,0.35081637736947713,0.31586359157050214,0.31705568428897035
2020-07-21,0.13164419885974188,0.02251414427397392,0.6390908443458732,0.34948973285420737,0.3150472240350856,0.3148197765101879
2020-07-22,0.12950570654280735,0.022055927349606926,0.669632622500433,0.3497065686277795,0.3108565495466638,0.31267302933092356
2020-07-23,0.10946105032725884,0.02381181162407213,0.6267182605922721,0.35760890650141525,0.3171598751330505,0.31774681617000977
2020-07-24,0.08885102671325096,0.023673142721109767,0.6174674524755814,0.3530682849503046,0.3147709231220193,0.31654344721540567
2020-07-27,0.0693478407694752,0.024900748165557273,0.6155756117203635,0.35810769597989917,0.31850126646519894,0.3212333202739439
2020-07-28,0.04970290123352683,0.024699282705757594,0.6365446072876755,0.35619775615696847,0.3172782220543004,0.31919687913391104
2020-07-29,0.060672613303190515,0.02428143758011834,0.6633405121977094,0.35816162323964307,0.3172289738859469,0.3199659738749065
2020-07-30,0.05927185092924159,0.02242805574143252,0.6790742838615613,0.34802340236687856,0.3072928536327225,0.31161636787206787
2020-07-31,0.0477179318744847,0.022424850989505567,0.6120498412347204,0.3462821839698246,0.30390999992835654,0.3107296578987226
2020-08-03,0.04343144880209682,0.022419157533682815,0.6048781881240353,0.34454032384099925,0.3071893872076865,0.3094658084035803
2020-08-04,0.059232017989840235,0.022173975137285504,0.6202749643029093,0.3457133067549711,0.307461855871984,0.3088933182163272
2020-08-05,0.05512539115985304,0.022084549823333084,0.7200276027357471,0.3476760307494247,0.310050592262408,0.31343590610975874
2020-08-06,0.04149478346498969,0.020580752095318722,0.6774326462439766,0.3371091911224366,0.3038515137738307,0.30535681065979414
2020-08-07,0.03268829436601162,0.018940733399791132,0.689031672404909,0.32646575905107617,0.2982267830751683,0.29748421678678644
2020-08-10,0.03871702837072433,0.018538815459269286,0.7333396995595183,0.3248513123099121,0.29951771346674133,0.2971043120392636
2020-08-11,0.07065594171690837,0.018411048201414267,0.8073945002722565,0.328557330660912,0.30166193019604753,0.29947960229901555
2020-08-12,0.06562338108648524,0.0202978949962151,0.7626243667716293,0.3374404471984883,0.31155353009591763,0.31006151517219444
2020-08-13,0.11205359310486362,0.02027828136219988,0.722540955101501,0.34089163757558993,0.3118066447903843,0.3129389557826385
2020-08-14,0.10395538358990208,0.018345130842480604,0.7115892752588828,0.3263373077725254,0.30171877903366856,0.3032063533280347
2020-08-17,0.09620377003929104,0.019400369608740562,0.6453035673311631,0.333643779343559,0.305292736335118,0.30965880698595777
2020-08-18,0.07013339308707578,0.019289250417299834,0.6787474420807613,0.33237873956478164,0.3046753352676257,0.30626404610307184
2020-08-19,0.09175537069863804,0.01943913099789649,0.6956612023161965,0.3340723226810271,0.3077677814043979,0.30842843932055075
2020-08-20,0.06547840202160304,0.019009024096116548,0.7282904757584281,0.32586334672567313,0.30636237007760453,0.3025620658152016
2020-08-21,0.059803328496465635,0.020624060504318757,0.762688180333654,0.333553492547055,0.31720343668643675,0.3105155135955336
2020-08-24,0.03552948058990868,0.018647143768199183,0.7659878856402202,0.3190968582276223,0.3070721810281153,0.29828562902809874
2020-08-25,0.011622815531365571,0.01856731251858349,0.8304990457620574,0.3199395338296248,0.30604023523919993,0.29728263453169024
2020-08-26,0.0067598960679131626,0.01895290880719072,0.8471631867948068,0.32290973259648986,0.3098015822014934,0.29975756755836563
2020-08-27,0.0028559389346394237,0.017483350437517534,0.8492823301270298,0.31321679619609827,0.3013637056162119,0.290239652147879
2020-08-28,0.0,0.018539075036575668,0.8894345361646496,0.3208305582439833,0.30967367871024565,0.2925835460319566
2020-08-31,0.03133218269417637,0.016894561968169457,0.8479353601884676,0.313599656170235,0.30212295266101985,0.28409382926480214
2020-09-01,0.04776808643408925,0.016866861495739755,0.8719062317434676,0.31368400473661395,0.3035447526888519,0.28832285049898887
2020-09-02,0.06267558542187435,0.0160957329139084,0.9205989557838579,0.3129273909028633,0.3019792401974412,0.28426526258261775
2020-09-03,0.08820595377489959,0.014472740463853448,0.9653597410902521,0.3047579779160473,0.2949906908650308,0.2792459170469838
2020-09-04,0.0971716091074768,0.014524198383751087,0.8895791297849063,0.3025557485315594,0.2957838231817678,0.2793298611542604
2020-09-07,0.1086969306038541,0.013727838941391336,0.8829434347708429,0.29778691280193936,0.2906786754803443,0.27477394568623853
2020-09-08,0.09105774219789953,0.013530151075363246,0.9533491600853794,0.29558844528240447,0.2883221150224546,0.2709489924919638
2020-09-09,0.0808894840863712,0.012289109196798367,0.9609615013325139,0.2850416120277794,0.28061633239572753,0.26431235203145537
2020-09-10,0.0453266990920127,0.01193300045633326,0.8486496986902838,0.2810368702984337,0.27150193169380765,0.25539185305716455
2020-09-11,0.06113196613109806,0.012224136122439501,0.9092978536655818,0.2863760023480368,0.27670288797913933,0.2606132200972183
2020-09-14,0.07298222766321771,0.011301284110089597,0.9009072958253017,0.28049848372161507,0.2702098581685198,0.25330402425576604
2020-09-15,0.05928553960412497,0.0111900486924098,0.9439520446052971,0.2788039706359383,0.266825524898582,0.25306000657050215
2020-09-16,0.08290595189225503,0.011276557077814385,0.916944079223859,0.2781564067045067,0.26814632597505944,0.25428061833270044
2020-09-17,0.06756138814126222,0.011338695113795075,0.9991101475400783,0.2797920188525133,0.2696404169348373,0.2542998137619615
2020-09-18,0.08947111243618155,0.011330174745814697,0.9728733337982294,0.2805753117030144,0.27094666589734173,0.25510778092878716
2020-09-21,0.10864636222540791,0.011373679393743523,0.9600804714721325,0.28236192113542863,0.2728058678990542,0.25456433889363667
2020-09-22,0.1271400725948133,0.012371369588783819,0.9041979347265525,0.28955968416876265,0.2797265905852246,0.26307591827163196
2020-09-23,0.12233990139001083,0.012025698759046442,0.914823014989373,0.2856724673931931,0.28017892644040937,0.25894450814741
2020-09-24,0.13084849512724528,0.011670542264485587,0.9065825283188107,0.28299444540911156,0.27779551385425266,0.25649509069072823
2020-09-25,0.14657093191382553,0.011928522285946378,0.8818345686904325,0.2835254240510036,0.2800993031643773,0.2620469053775328
2020-09-28,0.13333533477211468,0.012124044699594392,0.9558952174119812,0.28511769566848827,0.2832469183753188,0.26638026420288036
2020-09-29,0.12714171611374225,0.012313633070568097,0.9064870255107356,0.2841822276507574,0.28249433372481,0.2661914076743497
2020-09-30,0.11478866728670356,0.011973251198565278,0.9168649359838601,0.27884894162758356,0.2798605328873038,0.26438010808842394
2020-10-01,0.08258778532862632,0.01117641680329279,0.9477884764202273,0.2741640705039281,0.272065393997717,0.25964838777124316
2020-10-02,0.08411423659867445,0.011100318002600964,0.9034018190078554,0.27358666865545184,0.26938848872581134,0.2583892834792907
2020-10-05,0.10920310708500724,0.010305806616898354,0.9518121242544582,0.2703277602442939,0.2638839792657682,0.2541149186491551
2020-10-06,0.12872812477892115,0.009772255590258808,0.9182159985159983,0.26638025738866505,0.2590351006237923,0.2505782332076419
2020-10-07,0.13693419828522702,0.009829168812093224,0.8705660415891061,0.2652074946651253,0.25813500344052254,0.250291603336482
2020-10-08,0.13836165631037067,0.009181079564280945,0.8219832119839423,0.2556131384888309,0.2520797306504269,0.2470590940653119
2020-10-09,0.1382621737474028,0.009258062069533985,0.8255465221311904,0.2562666053588319,0.2540092908607909,0.24745387302202415
2020-10-12,0.14264360108850904,0.010041114728851783,0.8034454637276842,0.26299300918944435,0.25946729578393907,0.25380305168794404
2020-10-13,0.12561309598359416,0.010048901346763844,0.8505301587456287,0.26372939514703037,0.25954466825515465,0.2549493892995604
2020-10-14,0.1482168602928804,0.010104955154225388,0.8509839253515881,0.2637211350952086,0.2598571907542289,0.2562259741511815
2020-10-15,0.1381688621929229,0.010086061787882579,0.8534672103331311,0.26376928755200246,0.2591236696351213,0.256217354704403
2020-10-16,0.13922526457290108,0.009886815009138518,0.8122675279378,0.2610696629101804,0.25508841724968945,0.2545497711260553
2020-10-19,0.16432252890266996,0.010007311738979823,0.8029937632363233,0.265227994793659,0.2574379847184706,0.25627447219513083
2020-10-20,0.15411160273737678,0.009977042654496827,0.7861640756646042,0.2642998930723626,0.25652426899156466,0.25516319450212543
2020-10-21,0.1613404206536404,0.010095833941354736,0.8271728770688154,0.2646084585101505,0.25545060679795406,0.2585508556734435
2020-10-22,0.1386276173087182,0.010507277714836909,0.8798303634330593,0.2676477418699662,0.25991432806713355,0.2629160792750169
2020-10-23,0.13813772982611328,0.009894457930279555,0.8557278234418431,0.2624480509522268,0.25242911718416655,0.25753516059954384
2020-10-26,0.13788688530359217,0.00905488441750181,0.7697100800864178,0.2559922370220888,0.24210556647474823,0.2484937879120165
2020-10-27,0.15702464095235125,0.008463652990358079,0.7106869300149863,0.2481710890044175,0.2384469058035029,0.2426500926684936
2020-10-28,0.14593583843642066,0.008226123114593838,0.6428313197969566,0.2434619555382255,0.23430142033004175,0.23965994195603108
2020-10-29,0.16915731506435794,0.009080037697760767,0.6971843570940224,0.2560057659871462,0.24458135630024772,0.24922758446741286
2020-10-30,0.17683641906688297,0.008532403443464951,0.6874989244238221,0.25116494365034053,0.24013540849206172,0.243836268027053
2020-11-02,0.16337740705126658,0.008009573029464206,0.7381573241380228,0.24553536690178374,0.23428271128812073,0.23982900007565885
2020-11-03,0.18310386781185994,0.0074528777371904685,0.7640862912708966,0.24292021135178077,0.2287786328041942,0.23509792891728323
2020-11-04,0.18783729542657102,0.007160286231738604,0.783674261947326,0.24296779720639924,0.2256054020717108,0.23368798807383176
2020-11-05,0.1887997633593721,0.006837902653458717,0.8158649311481585,0.2406892581042593,0.22185382436326517,0.2312229695920341
2020-11-06,0.19820510205155184,0.006279106146263771,0.7704319914361597,0.23136168253422346,0.21772334424602494,0.22326335381939008
2020-11-09,0.19444706650087462,0.0062617247452999665,0.783659734761208,0.23215947463824643,0.21852311245271017,0.2224695802617064
2020-11-10,0.1916147523917675,0.0067689235417119084,0.8360472785666002,0.23908533965038975,0.2261699448973346,0.2300787968231068
2020-11-11,0.1740389632824042,0.006802964485678368,0.8503009988662975,0.23895432541930528,0.22590473597261404,0.22981890452846065
2020-11-12,0.18764625456311945,0.006842279532767441,0.8516368502320382,0.23830278012741374,0.227536094267986,0.23174135370251173
2020-11-13,0.22647626759299055,0.006540695002985081,0.876430012517702,0.23497536256883705,0.22722328770025346,0.2309911582715347
2020-11-16,0.24874759548339398,0.006021115670105887,0.8653868546510455,0.22953643005568633,0.22292768508769514,0.2245969233455376
